Name,Market Cap (Millions),Shares Outstanding (Millions),Float Shares,Regular Market Price,Regular Market Change,Regular Market Change (%),Enterprise to Revenue,Enterprise to EBITDA,Book Value,Beta,P/E Ratio,P/B Ratio,Payout Ratio,Total Revenue,Gross Profits,EBITDA,Operating Margins,Profit Margins,Price to Sales (TTM),Forward EPS,Trailing EPS,Operating Cash Flow,Free Cash Flow,Total Cash,Total Debt,Total Cash Per Share,Debt to Equity Ratio,Quick Ratio,Current Ratio,50 Day Average,200 Day Average,52 Week Change,52 Week High,52 Week Low,Revenue Growth,ICB Industry,Valuation Label
cadence minerals plc,1.9467616717180948e-06,0.004037113183833441,0.0031984269826775434,9.424005131321265e-05,0.42013738266981004,0.38502182066301166,,,1.6211210322925527e-05,0.3629869153256129,,0.5033853131337448,0.0,,,,0.9230634188061807,0.11000015679957365,,0.24040054094300342,0.014499468066851987,0.00037996146349768506,0.001817506150849107,1.805496368646442e-08,4.397268026847806e-08,2.577894431510862e-07,0.0010545819163814377,0.004500201637273266,0.004495942099368557,9.793635931216153e-05,0.00014574003732326516,0.0019949565867201204,0.00023966534763511003,0.00016030093829482548,,Basic Materials,-1
gelion plc,7.409129424774775e-06,0.0024654478939736685,0.0016630750120241965,0.0005916195557692428,0.4197587742170435,0.3960407794014943,0.13127835057985474,0.882986134998013,1.6101443346553622e-05,0.16596480673785532,,0.5140184805609234,0.0,5.654869358538312e-08,1.910035843940879e-06,9.341004710209418e-06,0.9225500659397889,0.11000015679957365,0.13255504185441758,,0.014447990665431211,0.00037990662196534544,0.0018172184802152233,3.06868089893562e-08,3.466081856456506e-09,5.929157192474982e-07,0.0001327674308828074,0.003432647267413812,0.0037514320586451416,0.0006457684441187865,0.0011670636597584,0.0020188031369335136,0.001568813782118035,1.4961420907517048e-05,0.02770982825811936,Industrials,0
uniphar plc,0.00022938971879157559,0.0036186538553724073,0.004332400226886806,0.012368874397319776,0.42025569799912493,0.4189943890406047,0.1310648575385802,0.8857691117476749,2.5740355959211414e-05,0.2631974733042563,0.0415373511345646,0.513425962097092,0.0013183333333333335,9.256822487966712e-06,5.630395216978233e-06,1.0791348130615134e-05,0.9230654693198873,0.11092412580289797,0.13227404141811205,,0.014876969010604348,0.000381675521620339,0.001818236408501388,9.142502118167164e-07,2.10113873861183e-05,9.718662006795949e-06,0.02063777797159553,0.0005765649352246946,0.0009338466459073876,0.012279571577071378,0.013629748237528714,0.004014150932182263,0.012557836271937491,0.017419368628037703,0.002718546443107797,Consumer Staples,0
oncimmune holdings plc,4.2191429634580635e-07,0.001558198422710056,0.0007328503428152762,5.964885290004299e-05,0.42013738266981004,0.36617989614477847,0.1311245059874863,0.8831877897013312,1.5422260180252467e-05,0.32546247556023467,,0.49923463611814944,0.0,5.789478574755352e-08,1.9003865472859065e-06,9.372255948980739e-06,0.9229970700468778,0.05717919369511945,0.1322822575719452,0.24237589460728448,0.014447990665431211,0.0003799271532982568,0.001817486436602658,7.509192625441622e-09,2.6497419804134665e-07,2.835683874661948e-07,,0.0005958194228574302,0.0007370221523828064,4.8762563612185424e-05,0.0007377445584113044,0.0,0.0013594990680262356,1.2182871310406737e-06,,Health Care,2
anglo asian mining plc,5.434829516577272e-05,0.0015926181117733463,0.0011182509044608032,0.006409754307051005,0.42569820262702257,0.44308659921770144,0.13126738119887135,0.8805707702807776,2.049212240142977e-05,0.2683862234922545,,0.5143427159970237,0.0,1.433234446222839e-07,1.7874119171840784e-06,9.247534237751391e-06,0.9230434843203189,0.06914094745576103,0.13243912247878883,0.24258862500189934,0.014207762792134256,0.00038002157825428807,0.0018162124416741454,1.7273795459721988e-08,1.1446864662360165e-06,4.3824205335684653e-07,0.005593593991885662,0.00012622386337015576,0.0018495084201304388,0.00660351121719578,0.006922321913468921,0.007081474280441157,0.007324968419642512,0.006011285186055956,0.001104727674446427,Basic Materials,-1
indivior plc,0.00040483018163506914,0.0017392328828865994,0.0016278061720477275,0.04550304960460137,0.5449599089067891,0.5002243400797257,0.13108543000754191,0.8843497274115408,0.0,0.21356594976688226,,0.4742368555873395,0.0,3.93750190502455e-06,1.0244176231163123e-05,1.3595705084803876e-05,0.9230778197216742,0.10788703143426294,0.13229778827461372,0.24401695765145642,0.014465149799238138,0.0003818225144587677,0.0018485056887267237,3.3110873773425103e-06,1.9141049058043393e-05,7.692436983628411e-05,,0.0006856736984768631,0.0009349163442417604,0.04017351129029991,0.05460906421362509,0.002103926153644399,0.07770704103300999,0.05863883129929254,0.0023850917763970094,Health Care,2
santander uk plc,0.01642409053439816,0.4328851035565871,,0.007416043715434122,0.42380515290933435,0.4324620654720575,0.1314957863523724,,1.8276201565921966e-05,,0.0011199176596673366,0.5285017474897895,,1.529120722273885e-05,4.2008994834150946e-05,,0.9230765680058618,0.1184434868416047,0.1325896495849304,,0.022083805209513026,0.0005543048932877881,,0.0003483388804127256,0.0024811973564120926,3.2584585614297294e-05,,,,0.007532170874328265,0.009028008642327126,0.004020103622051772,0.007534283133734311,0.013679013401158442,0.0024920009061821474,Financials,1
marston's plc,8.743261756594433e-05,0.008842263489662156,0.010989652910147186,0.0019338628760135984,0.4203740203800236,0.4207000334370106,0.1311189237046371,0.8856788044831174,2.2728624545007307e-05,0.28455406828094454,0.043297943491645514,0.5044017277618182,0.0,3.0354539721528296e-06,5.967167042934558e-06,1.1765410263367482e-05,0.9230725588020297,0.10917907256226472,0.13227535311158378,0.25442555195939887,0.014585263735886615,0.00038281415455401914,0.001819963015135332,3.9413420339293895e-07,7.047527498455698e-05,1.8045261020576034e-06,0.042490275806975765,0.0002717022143730471,0.0003808126070366896,0.0020807844611574955,0.002646684098425021,0.004969962183348085,0.0024976478259003936,0.0028800735246970314,,Consumer Discretionary,0
goldplat plc,4.350485896610086e-06,0.0023808416495153467,0.0018442604713024683,0.0003615356754149782,0.4209064316359603,0.4711710672832069,0.13105751859329592,0.8838088294500027,1.6485627763855285e-05,0.19694690930967065,0.008086233675681908,0.5058774406303217,0.0,2.6444847342716267e-07,2.0007374828518093e-06,9.550861431850751e-06,0.9230684341148429,0.11273138843693589,0.1322726944197962,0.24541490024463994,0.014585263735886615,0.000380026180340918,0.001817969807195195,2.460612449709979e-08,3.419522547936941e-08,4.3824205335684653e-07,0.0006176749399840148,0.0007626916490078055,0.001888017560167857,0.00038038990152896955,0.00046376230065579306,0.0031266055787066045,0.00045421292957920415,0.0005984568363006818,0.0020134552776201005,Basic Materials,1
time out group plc,4.2686350105544955e-05,0.00498124974375803,0.0033985540961485963,0.0016770494332491572,0.41788939472565195,0.38090398889420135,0.13112614553909235,0.8944925098161869,1.6122024654623353e-05,0.225748232816965,,0.5349222642612447,0.0,3.8602219961943154e-07,2.4515337263973566e-06,9.47114851810949e-06,0.9230605103440194,0.10752015540480714,0.13230457119819167,0.24419929798969775,0.014499468066851987,0.00038000967583380775,0.0018165032304519612,4.29369470905443e-08,4.114187431048851e-06,3.3512627609641204e-07,0.06410236246366513,0.0007659007302799281,0.0007926464657701881,0.0019413753512997063,0.003175437687200655,0.002372735165128077,0.002981688102237679,0.003125868296749097,0.0024665463514714,Consumer Discretionary,-1
induction healthcare group plc,3.2783016242075967e-06,0.0013083301607032568,0.000899513702315975,0.0004978040328001919,0.42025569799912493,0.4189943890406047,0.13106919063925335,0.8831802246948761,1.697271872150561e-05,0.14430741464881938,,0.5053611754104889,0.0,9.126790031632634e-08,1.9789718889464857e-06,9.367697071680477e-06,0.923028309955562,0.09776205455741471,0.1322900949293531,0.24044612602756377,0.014482308933045062,0.00037997018828692087,0.0018176595955862508,2.77929357857422e-08,0.0,8.507051623985844e-07,,0.0013253505653866354,0.0015382262048279764,0.0003984563527472053,0.0005472478749825026,0.002869243935860655,0.0007838836042737879,0.0,0.002181455338711032,Health Care,0
barratt redrow plc,0.002428412743013378,0.019951709880530428,0.023460142744830013,0.023726317876310476,0.42120227704631397,0.4201060936572916,0.13110330892743655,0.8872736024064285,5.3271285720489516e-05,0.30019551812302603,0.15939093562440734,0.5077920554503735,0.02621333333333333,1.5331755959105714e-05,8.793719852745663e-06,1.4676078078149899e-05,0.9230662123496111,0.11104615192073018,0.13231421385123715,0.297397091671605,0.014705377672535092,0.0003763739726094442,0.0015560500124785991,5.81703925702438e-06,1.343494713614559e-05,1.175519860768953e-05,0.0006679223061335079,0.00045889862191353235,0.004841454661370946,0.023500432368238375,0.03031924299653381,0.0037370598145804244,0.029457121357531514,0.04126071344604271,0.0031360011403640505,Consumer Discretionary,-2
pipehawk plc,1.4921955517956731e-07,0.0005062273329353755,0.0003189755167175814,7.851677930722644e-05,0.42001906761498636,0.34043292538320113,0.13109456465220423,0.8799509125643646,1.4468659573021553e-05,0.1530305309069033,,0.5011794104001751,0.0,7.091033366621842e-08,1.902031214349492e-06,9.40802560164433e-06,0.9230698097620137,0.10807684972014626,0.13226933017888942,,0.014482308933045062,0.00037998125520953086,0.001817503047275941,4.342940264221206e-10,3.5229876779804186e-07,2.577894431510862e-08,,0.0002449598704386921,0.0002642154885900627,9.386039165926688e-05,0.00011384104931562725,0.0010493368362260711,0.0004699115331360891,1.1520294098788126e-06,0.0011632731502811452,Technology,2
endeavour mining plc,0.0018343074620866275,0.0033590214985013194,0.0032643331691751512,0.10576511011287783,0.415523091452179,0.41774985121403907,0.1311390667672258,0.8847282141407464,9.157310003826065e-05,0.2448488494510453,,0.5150193622361149,0.04047666666666666,8.942637850179015e-06,1.4819500030393108e-05,2.6004483535220114e-05,0.9230678392405367,0.10552626459055525,0.1323284110945593,,0.01298946429184255,0.0003928935456363817,0.0018824380886754873,3.526796330863431e-06,6.0749552760470063e-05,4.1890784512051507e-05,0.008009144203608862,0.0007124160424112182,0.0012504773528817137,0.0987594874298252,0.11113763272222008,0.004371265347595929,0.11690122124669938,0.14822493427661532,0.004133819685025339,Basic Materials,-1
firering strategic minerals plc,2.8641335899535605e-06,0.0032027319647908972,0.0007807310220795543,0.00017285641134314367,0.42013738294903386,0.4002334620069344,,0.8830204139335126,1.6067141166437403e-05,0.25635433899834564,,0.5056694602314082,0.0,,1.8879028244149672e-06,9.398179505699978e-06,0.9230634188061807,0.11000015679957365,,,0.014482308933045062,0.0003799602444925956,0.0018174344772509672,1.4196312215176848e-09,4.257590101289111e-08,5.155788863021724e-08,0.004211178650016677,0.001291120365150661,0.0012868470962503864,0.00021503780836694582,0.00025607822108183174,0.0037759123804839193,0.0003176350786343052,0.00027005364738068267,,Basic Materials,-1
hongkong land holdings limited,0.006111972852145859,0.030761916150889888,0.02145356187993431,0.0003882652378251547,0.42025569799912493,0.4189943890406047,0.13152803086729153,0.8912303371888861,9.444076229597664e-05,0.20544442773349378,,0.5018614205037354,0.04310833333333333,6.703139547165392e-06,9.619552676163084e-06,1.9593731360870195e-05,0.9230924414617208,0.08241587571277809,0.13254196772847177,,0.013452760904629537,0.0003891584596938046,0.0018442306250387123,9.528476309278846e-06,0.00031920544098730925,1.0620925057824751e-05,0.004200352997960078,0.0006043769729164238,0.0016024081048903397,0.00040804038479590356,0.0004917368807889254,0.0037759123804839193,0.00038670893428459894,0.0004199884583324428,0.0022323644481325264,Unknown,1
strip tinning holdings plc,1.103746468319137e-06,0.00025407139536142933,0.00011231014746164943,0.000890885832949847,0.42025569799912493,0.4189943890406047,0.1310762953628796,0.8826329437591416,1.72677174705051e-05,0.2356745375244398,,0.5070095828403152,0.0,8.18951104463991e-08,1.9201575449651792e-06,9.393081116293176e-06,0.9230446453392062,0.09817279526759427,0.13227705983273258,,0.014242081059748106,0.000379965586200291,0.0018172360379882988,1.8019456039794307e-08,2.7459645513539005e-07,2.913020707607274e-06,0.02556569649079339,0.0029865849705887704,0.0036947380469233874,0.001217725850979031,0.0022300828337264776,0.0013501769691874363,0.004394562422357324,3.900656165174087e-05,0.0021560007840002848,Industrials,-1
bluebird mining ventures ltd,1.6660597559020556e-06,0.010693900788762742,0.006686616098768921,3.134696328926783e-05,0.42013738294903386,0.32230345643862446,,,1.5820165469600618e-05,0.3103474206647616,,0.5034859935749387,0.0,,,,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.0003799647190630751,0.0018175494280058635,6.438956647157824e-10,2.222343047973366e-08,0.0,0.0004616221443002227,6.525131919982628e-05,7.594858174046338e-05,3.174044140339401e-05,4.930864721260821e-05,0.004090727938046251,0.0001009943495492931,3.7403552268792615e-05,,Basic Materials,-1
revolution beauty group plc,1.096531301589042e-05,0.00445038633366079,0.0019589080434846335,0.0003934539175871302,0.4210342117760975,0.47616790615896265,0.13106329606086015,0.880488973648482,1.5422260180252467e-05,0.29109640547450744,,0.4848202364662424,0.0,6.248255965571626e-07,2.4750577143440664e-06,9.360400170439525e-06,0.9230558358487617,0.10987414290011292,0.13227230611810384,0.24413851787695065,0.014533786334465839,0.0003800832407364541,0.0018179218256626326,5.585285356679697e-08,1.8490770715720134e-06,5.155788863021724e-07,,0.0006621404358146307,0.00126866222456605,0.0006475145005322562,0.0010183145766808725,0.0010188045509584498,0.0014641564250721354,0.0007502083912197833,0.0020389098323308477,Consumer Discretionary,2
vesuvius plc,0.00031743097582856173,0.003461416351286811,0.004087855312417665,0.017368874895223388,0.42546152189741554,0.42739457156965166,0.13107781780365665,0.8848258500053073,4.727526463617427e-05,0.27500375996390436,0.035348626144286896,0.5070198415302185,0.011731666666666666,6.098228995276471e-06,6.296100455651665e-06,1.2539610136252146e-05,0.9230688442175842,0.11191070285815635,0.13228230602223512,0.3165276321587576,0.015100037750094377,0.00038214712592641215,0.001825389168874063,1.654655660181859e-06,2.6916453580810746e-05,1.9359987180646573e-05,0.00854062244231204,0.0014098563722191972,0.002170417920442256,0.020859042841262963,0.026407135638686952,0.0025623476734979154,0.026634250794610986,0.03321435441468784,0.0024080008756366816,Industrials,0
james cropper plc,5.4815519282761855e-06,0.0001332009903045462,0.00012238002566119488,0.007730509155553847,0.40250842344807775,0.35817261640189385,0.1310623201372851,0.8928206433896146,3.3780786978453364e-05,0.20551962701158072,,0.5058549262641726,0.0029416666666666666,3.7097255687793133e-07,2.3201615705789305e-06,9.423752379549966e-06,0.9230633669800101,0.10739055250188077,0.13227172216127286,0.31470422877634435,0.013401283503208761,0.00038005458726850846,0.0018179051858478175,9.651798591574093e-08,1.2234234301991032e-06,2.9336438630593606e-05,0.019115650440920638,0.0014975712603238819,0.002387566682319919,0.009663791795504254,0.014873542384771038,0.0021008568544201253,0.02302357197652745,0.015068288199713595,0.0021941826160664056,Unknown,-1
law debenture corporation ord,0.00044107830130509515,0.0018464511204669008,,0.04669801827705632,0.42972091109301674,0.4246628589376856,,,6.353449801126251e-05,,0.049525933055612543,0.5110581760780822,,,,,,,,,,,,,,,,,,0.048719824006828755,0.059002628452140916,,0.0486122957742499,0.0787795755231154,,Unknown,1
mindflair plc,1.7891282472423997e-06,0.007342058660253355,0.003931976286171825,4.5104826294505766e-05,0.42022611923660214,0.4010375038917772,,,1.5833886341647107e-05,0.3112498120018048,,0.5040455791455934,0.0,,,,0.9230634188061807,0.11000015679957365,,,0.014516627200658914,0.00037996977738632894,0.0018175167292252504,8.005131477247722e-08,7.118400946991272e-08,8.507051623985844e-07,0.0037483309602006137,0.006169993592534394,0.006165741199324379,4.744393299583004e-05,5.779811487092752e-05,0.0062944354809799565,9.052861384470315e-05,4.8090281488447645e-05,,Real Estate,-1
kropz plc,3.4614065437109128e-06,0.02185336611155853,0.0006139150332551125,3.134696328926783e-05,0.42025569799912493,0.4189943890406047,0.13118587206188445,,1.5902490701879545e-05,0.19837569559332233,,0.502958216135134,0.0,1.430429256630563e-07,1.782194473371725e-06,,0.9230190899671453,0.09058643949752868,0.1322777546593925,,0.014533786334465839,0.0003797529561013034,,9.142544372266702e-09,6.502007434757253e-06,2.577894431510862e-08,0.897307456075938,2.7812037691729238e-05,8.343647008107245e-05,3.178230269280212e-05,6.521440759515705e-05,1.4917339742126935e-05,0.00021350100837363515,0.0,0.0020160007330911754,Basic Materials,-1
ixico plc,3.0631724917077985e-06,0.0012918689339531826,0.0003235370293011276,0.00047159857945688156,0.42025569799912493,0.4189943890406047,0.1310709863386314,0.8832246691077997,1.6986439593552094e-05,0.23800571514513463,,0.5051402351684258,0.0,6.795557827814562e-08,1.9133339262971116e-06,9.388252482939645e-06,0.9230535414140565,0.0961613590117333,0.1323153455843214,0.2388810381243257,0.014465149799238138,0.0003799497391341279,0.0018173756696392388,1.5862366504585098e-08,1.6244025416826013e-08,9.538209396590189e-07,0.0006726202306108996,0.002683861637251871,0.0030475705546278895,0.0005079566729357807,0.0006547130834690162,0.004182750965778181,0.0006792262472278882,0.0,0.0023723644990416358,Health Care,-1
orchard funding group plc,2.859118312315898e-06,0.0002976933674343095,0.00010198636996687167,0.0019128985133389502,0.4167062430889155,0.3693766307236087,0.13129412150482728,,2.2207231407240767e-05,0.17047676342307116,0.0116714262295464,0.5045769052664848,0.0,7.417419169893776e-08,1.9502602011662316e-06,,0.9230909063913906,0.12204126342684082,0.132300985664295,0.2527996839434137,0.014722536806342019,0.0003799519169072653,,8.059561148828334e-09,2.0981176395866643e-06,1.1084946055496705e-06,0.04048998126753679,0.0018997761130965815,0.0018955054485084658,0.0017269849608218433,0.0018408518119247524,0.004688234469291619,0.0023014152814393317,2.8212965139889287e-05,0.0033880012320004474,Financials,1
hostelworld group plc,5.390870609952163e-05,0.0017424531940140274,0.0018898843072035168,0.006053360141581985,0.4285377594562803,0.4582751145843904,0.1311075639542237,0.8853093011990771,1.949049874203615e-05,0.30372988419311175,0.067770075845356,0.5167252748191856,0.0,3.5457017460555865e-07,2.528238198809686e-06,9.65726670706307e-06,0.9230739868383611,0.11394447160832674,0.13231948408480307,0.24226952940997704,0.014636741137307391,0.0003802515045288597,0.0018187186717157063,7.279000102843964e-08,1.5519769506521668e-08,1.7014103247971689e-06,8.231580714734058e-05,0.0008022703180306511,0.0007979949574420518,0.0066833781509349315,0.008811747129936312,0.002642576871927152,0.008894828775331005,0.011275781734242419,0.002443637252231728,Consumer Discretionary,1
lowland ord,0.00011474984241868999,0.003297514950041524,,0.006760854970944677,0.4226196181685712,0.4288046804825966,,,2.5534542878514098e-05,,0.02161742126964887,0.5082935246917577,,,,,,,,,,,,,,,,,,0.00706618862644328,0.008491265161604835,,0.007578762510478818,0.011862269433817086,,Unknown,1
abingdon health plc,4.116892901927064e-06,0.0026420911323205543,0.002392439173172656,0.000308495837848118,0.419990672056159,0.3955307056677386,0.13116541670375173,0.881262259152062,1.5758421545391422e-05,0.20469243495262446,,0.526898548545656,0.0,7.145541789978866e-08,1.920979878496972e-06,9.387052068502594e-06,0.9230227989154948,0.09487131085735599,0.1323217536983044,0.24213277415629603,0.014516627200658914,0.0003799371107892685,0.0018173843246742654,3.258646808620711e-08,5.219815810693455e-08,2.577894431510862e-07,0.0032045972663390238,0.0025266166549178636,0.0027181034676410903,0.00036706038569112487,0.0005411035916450446,0.002264798444630597,0.0006138153990742011,0.0005877701070810268,0.0032683648248599357,Health Care,-1
tavistock investments plc,6.085148086663388e-06,0.006146890622908665,0.004517987820449112,0.00019513104668495747,0.4201965401924893,0.4106144690810222,0.13107204033609243,0.8748511525878351,1.6122024654623353e-05,0.14242743269664612,,0.505668625631038,0.0,1.7691592235822522e-07,2.011051644915465e-06,9.407067967655221e-06,0.9230628791380129,0.10741089018818614,0.13228093777195224,,0.014533786334465839,0.000379972804354023,0.0018179541144801724,2.5822261395551074e-08,1.131908522675647e-07,1.288947215755431e-07,0.0011260720714721803,0.0016398405300546506,0.0016355687532558943,0.00023915211429177392,0.00024675723371738963,0.0033314671163440744,0.0002762954226011749,0.00021373458439310065,0.0024283645194052793,Financials,-1
bioventix plc,5.0725010696015294e-05,7.28384190357319e-05,7.112752630118318e-05,0.1362682578044911,0.4439187307338545,0.42384760601952676,0.13142306052756084,0.8864773854770316,3.0467196379226518e-05,0.22807941043765984,0.0618459457008599,0.5889499533814424,0.01744,9.420451835889552e-08,1.9983259110357656e-06,9.557339974152898e-06,0.9231053816678623,0.13289759853716687,0.13260183249935584,0.5145188494324656,0.017073338137890803,0.0003800767355226425,0.0018182867241541036,4.564762746807553e-08,0.0,2.5392260150381987e-05,,0.0071573209305907815,0.007495376228949673,0.14770965571533168,0.23016312275980422,0.002196883238724632,0.2396643010615396,0.2351080428324107,0.0025683645703143887,Health Care,0
rm infrastructure income ord,2.6730158140370034e-05,0.0013590744572566696,,0.0038521020607439156,0.4226220012725979,0.43633208928447326,,,2.1740721757660174e-05,,0.08625622869246358,0.5078024097383755,,,,,,,,,,,,,,,,,,0.004001501596618165,0.004839572514627916,,0.004634751056777664,0.007160108577168872,,Unknown,0
myhealthchecked plc,2.6804283472866404e-06,0.0007254189947867392,0.00042753300397438664,0.0007367977672911823,0.4192145255526442,0.38085148596219376,0.13105763570412493,0.8832606028884613,1.6636557356366654e-05,0.3057602647014589,,0.5088372128055682,0.0,8.001390510371158e-08,1.8997741712515927e-06,9.399474334755673e-06,0.9229772251245255,0.10558967031844846,0.13229283282731588,,0.014499468066851987,0.00037999106203699223,0.001817717470668953,5.368688711992023e-08,6.207907802608668e-10,3.0161364848677086e-06,2.7370516520455683e-05,0.012390262791665375,0.013062086361025326,0.0008568925524099379,0.0008981027188070878,0.005616371877342726,0.0010978556754114867,0.0008549383375724026,0.0009112730586447483,Health Care,1
marks electrical group plc,2.2838284751133192e-05,0.0014594422148022604,0.0001744522075625957,0.003065938460444605,0.4214388496358614,0.42983045106453094,0.13107020559977137,0.9071468743639188,1.6437604711692577e-05,0.24184087832756807,,0.5383382674988336,0.039025,4.451339258026428e-07,2.1516094412485975e-06,9.422214770046327e-06,0.9230640869131191,0.10957426176152726,0.1322838885423066,0.24868183130479704,0.014516627200658914,0.0003799618607015906,0.0018172050751104685,5.928821838213015e-08,1.5224893885897756e-07,1.6498524361669516e-06,0.004936701595394726,0.000637537479395024,0.0014462321480719221,0.003130125809202037,0.0038255334031512102,0.0030626243314622412,0.004028261672696675,0.0051296300254344155,0.002782182829884665,Consumer Discretionary,-1
seeing machines limited,3.155388858041573e-05,0.06661875774578786,0.05665414458822656,9.264151865927072e-05,0.42029000944864897,0.42937973584925065,0.13110924254277276,0.882588499346218,1.5710398493228714e-05,0.2312377801173109,,0.5146299136879531,0.0,2.721361553311136e-07,2.1956130334285724e-06,9.09304494604371e-06,0.9230288451171063,0.09236857910730702,0.1323090033341373,0.2420871890717357,0.014533786334465839,0.0003800555049464971,0.0018158592025930918,3.5189785767884257e-07,2.73375566600877e-06,2.0623155452086895e-07,0.021551830668827165,0.002516989411101496,0.002816515714403381,0.00013551347623321278,0.0002578378561964652,0.001506662647309915,0.0002967036072251253,0.00017152200397546328,0.002502182728066446,Technology,-1
metro bank holdings plc,0.0002429609516770242,0.00938216049980517,0.0036378743316612286,0.005062794005204854,0.4254615581018556,0.4482884470282824,0.13096133156574052,,2.7702440661859196e-05,0.33959993984057757,0.056678388362496224,0.505794244429564,0.0,1.372282322893402e-06,5.373162289650205e-06,,0.9230271692164806,0.1142563165304539,0.132321624732454,0.25368099557824675,0.014636741137307391,0.0003610035520096349,,2.50950291775776e-05,6.580382270765188e-05,0.0001082973450677713,,,,0.005027543832268457,0.005411030698290854,0.010275444566219372,0.005686766809803046,0.00320601876589651,0.0017792733742812267,Financials,0
future plc,0.0002918622030300216,0.001480241800092835,0.0018480987304277357,0.03734267143349453,0.4545670954644828,0.4451065058849378,0.13110529981152963,0.8847095380310604,7.996524228693185e-05,0.26116709279590916,0.03743282464572884,0.5073182437528453,0.0008483333333333333,2.668519219798232e-06,4.912130618102557e-06,1.2466776001869268e-05,0.923074807606045,0.113885851377899,0.13229998070857016,0.43617328410144196,0.01568344829952984,0.0003822991591454355,0.001838256612828284,3.524127185555592e-07,1.737179533429992e-05,9.048409454603124e-06,0.00645535674710807,0.0006460950294540176,0.0007359524540484337,0.045038784571113225,0.06212128875225361,0.004054887071478699,0.0607002205130513,0.06379977344134055,0.002629455501620182,Consumer Discretionary,0
touchstar plc,2.1678775886439793e-06,0.00011431518991255738,6.956883091307e-05,0.0037996911540572947,0.42025569799912493,0.4189943890406047,0.1310765686214806,0.8853360151281217,1.861236293106092e-05,0.2719205895623402,0.03189815357870628,0.5139409186368928,0.002198333333333333,7.164154422344679e-08,1.926517507492981e-06,9.422471038296934e-06,0.9230670387515321,0.113474710932489,0.13229572994423464,0.2572670222303262,0.014671059404921243,0.0003799763517958002,0.0018174632108015937,1.5462905479546357e-08,1.076037352452169e-08,5.465136194803027e-06,0.001191025983811769,0.0014173442285208167,0.0019318751918771385,0.0045165056176258,0.006087150823407088,0.003128292133054738,0.006016751456568767,0.0,0.002306182656793693,Technology,0
telecom plus plc,0.0005532910001054836,0.0011059384856036837,0.001294149459932674,0.09779865229651148,0.5007100092972055,0.4423226802371581,0.13108433697313787,0.8865249031738275,3.548903554824111e-05,0.22868100466235525,0.06915074445502799,0.5485277820386526,0.014638333333333333,6.20840939740813e-06,5.021282202118622e-06,1.1098748641118869e-05,0.9230669773487864,0.11162039247523473,0.13229350557753106,0.4437252131102703,0.016163904046123754,0.00038084548872790346,0.0018226344776637613,6.286977172956884e-07,9.593958967116024e-06,2.3175270939282648e-05,0.01661226946722881,0.0014793864664485203,0.0020538208019956292,0.0948333391284964,0.11613372178284036,0.004035993216326624,0.10109796033276854,0.1688503216705495,0.002010909822149026,Utilities,-1
iomart group plc,1.013428633335269e-05,0.0015700480523997266,0.0010848529088355093,0.0011996384842407294,0.4207076618770322,0.42957076650220677,0.1310741092940715,0.8842490182631076,2.3030483730030043e-05,0.2295081967213115,0.02685524920179681,0.5033540020767963,0.02839,4.707728268865501e-07,2.4887836857417567e-06,9.762228787390396e-06,0.9230663959941819,0.11106808471968696,0.13227380964747715,0.25398489614198233,0.014585263735886615,0.00038038354058574124,0.0018198825700526037,5.966343123525787e-07,5.963833560836103e-06,1.544158764475006e-05,0.019478003398437714,0.002582240730301322,0.002577972985838264,0.0018160668862951747,0.005286452117169944,0.0006502622036110278,0.007822090865610535,0.002157650629448351,0.002542910015603642,Technology,0
atome plc,7.288487644504246e-06,0.000676339222686205,0.00029852627914427965,0.002122018031018567,0.42023203893823025,0.4186840749037808,,0.882886135068935,1.6314116863274185e-05,0.21401714543540384,,0.5317371420195215,0.0,,,9.329364736510822e-06,0.9230634188061807,0.11000015679957365,,0.2416161431979456,0.014327876728782734,0.00037992868732713344,0.0018171009669871287,6.828475531128936e-10,4.407614539852154e-08,5.155788863021724e-08,0.004080045279821658,0.00011766631331116215,0.00040755506539600766,0.001999926075827099,0.0037511779483921284,0.002613517016152248,0.0046562058149720725,0.002992284181503409,,Energy,-1
georgina energy plc,4.205194234209572e-06,0.0014441771036138025,,0.0005764203928301229,0.42055148590830904,0.43344247215816745,,,,,,,,,,,,,,,,,,,,,,,,0.0004193594571292799,0.0006223916967284277,,0.001019362657627062,0.0004189197854104773,,Energy,1
clontarf energy plc,9.394915466329219e-07,0.10167442206658191,0.10926409235225709,1.6561846512972135e-06,0.42025569799912493,0.4189943890406047,,0.8834215956820834,1.5641794132996275e-05,0.2074748082418409,,,0.0,,,9.376853954396528e-06,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.00037996735719553903,0.0018175966731901934,5.334349266897359e-09,0.0,0.0,,0.0004460622968250419,0.0004417854120959348,1.7655549614308824e-06,2.9380628504866823e-06,0.0033782507528030943,6.7503995294605234e-06,1.3892747985551541e-06,,Basic Materials,1
